converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6
0,0.7612825202303043,0.11842856380904318,1000,0.10471589979715645,4.227520599775491e-17,1.752107452211909e-17,2.9125032344660227,0.9606882868419929,0.0,1.8681691587183185,1.6938569522018565,2.70825098466887
1,0.009403808041875596,0.004869571775517716,83,0.007952800020575523,0.4271170327797892,0.09925015071085908,0.6801412581726848,1.0708352182619771,0.7466405057724482,1.13795861551058,1.061370799806494,0.7482330456773374
1,0.009930731846632183,0.0045935872412918395,109,0.012081600027158856,0.17036454087307631,0.0483459370824181,0.20103202098712103,0.7409747908550228,0.5663672477215618,1.2187350742006988,0.9056365378188573,1.5458368579636947
0,0.09030125123085289,0.0451178775898335,1000,0.10716230003163218,0.0004404183741157186,0.00010661332901723623,2.262457496353527,2.8719341629509785,0.0416739347462942,1.553452093860253,1.259429300128721,0.9080440720439458
0,0.44971422372430747,0.04023244820497863,1000,0.09300710004754364,4.1420787552175214e-17,1.2106739603538196e-17,0.4849983202342285,0.35213770393563415,0.0,0.42323329037500645,0.13767415601859986,0.40772314376445085
1,0.009874990801054124,0.0013058238489853315,229,0.022020600037649274,0.10479068310214057,0.053481492714288946,2.6649758595449278,0.976320708092846,0.3587720195669792,0.5937351518226196,1.7570479925799658,0.4865450069321815
1,0.009661823705712221,0.004013150614266898,209,0.02333809994161129,0.2906089853970449,0.09991450777960763,2.8393603437735973,1.2650066257143617,0.5688008744024762,0.9389769179130933,1.2283276816177402,0.33816200280276254
1,0.00996684849863518,0.003689186939221018,28,0.0033839999232441187,0.354041577049627,0.06781582090285923,1.5583412538093597,2.321788380260884,0.7014794456938158,0.5162189064344602,1.7485859854452532,2.007677035789695
0,0.29265272987802354,0.020178840186544346,1000,0.09403009992092848,5.313727093459041e-18,4.0284694077562395e-18,0.37217778262752876,1.2737809082313962,0.0,2.312764836889836,1.9086404453964372,0.7014572757789971
1,0.008770097097138135,0.0028116662957782933,106,0.011090100044384599,0.45133262071131697,0.11034879385686512,0.35934090281794173,2.317427424925748,0.7973005503132964,0.8044677178111095,1.3144174689857548,0.2446440100683085
