converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,method
0,0.03418792522998678,0.06320232912244307,202,0.04657770018093288,0.005954444438423515,0.0023098963625033243,2.451254066668284,0.5990808805542848,0.15600671215310544,0.5306462812091167,0.44878985802037796,0.6410070948343334,QPSO2
1,0.0009931711882213649,0.0003668238795084094,58,0.0076182999182492495,0.3240079380992443,0.06254174653568155,1.5818960113550389,2.3580660749468665,0.6826507475292491,0.5332278329093345,1.743538802857936,2.0483396092578707,SVD
1,0.0008935498493566544,0.0005654847920639611,486,0.1184890998993069,0.40863774651471424,0.07625514382516063,1.0422253515364144,1.8396173910519238,0.6924505815609414,2.2674819810623834,1.0843221048706413,0.8505979904122829,SVD2
0,0.0490103646491948,0.07646296748250586,335,0.08170049986802042,0.041295089148519475,0.011828282678136806,0.022459001026556624,2.845989559557082,0.463547473146102,0.3326569300439588,0.7204152584712422,0.10478061196267108,QPSO2
1,0.0009320528642512721,0.00040626658438603193,424,0.10507720010355115,0.4464065575471153,0.12486182074269206,2.318482747144355,0.9594321134667405,0.7847741338938352,0.7130085756985296,2.054725432280753,0.33279606142624285,SVD2
1,0.0009773320321511479,8.975323615306608e-05,134,0.020462899934500456,0.166570960734605,0.05692477831292592,1.1430808578291423,1.0792867815206169,0.4365080262362261,2.778979133175082,1.4410230307032332,3.052106009976705,SVD
0,0.15790133182707716,0.3317796280289897,179,0.041091599967330694,1.99248937854056e-16,5.023009060326832e-16,2.1717434967069456,1.7295130711623994,2.2206472051683792e-08,0.9812895216434185,0.40906099585756817,0.414660511153754,QPSO2
1,0.0009540616065183086,0.0003633756923164217,294,0.07113959989510477,0.7877451445256292,0.1828341807228073,2.082352258450186,1.6225386321445754,0.9956769920622501,1.4753014242002669,2.2214875510923324,0.5483763564803299,SVD2
0,0.28819843406536133,0.11024622111802275,221,0.049060599878430367,1.9666850463856286e-16,5.0100294973523775e-17,2.2347138471304513,0.04022444662440705,0.0,2.6645464951346094,2.6246621345363064,0.14319409050073517,QPSO2
0,0.051501322652502055,0.0791340436951462,175,0.0398611999116838,0.0005288614102901645,0.00016829656707435732,2.294997782704497,0.1566744023608022,0.06694810991623752,0.5431598836298641,0.8575093350597021,0.8448010735644944,QPSO2
0,0.06275669931508521,0.10515972976618583,166,0.03708100016228855,4.3587759084929257e-17,1.3574346448709222e-17,1.9517480716076019,0.3454735987936908,0.0,0.42620820057008535,0.12016496756253492,0.44742852012053547,QPSO2
1,0.0009526266855004554,0.0006514357722794973,88,0.012236300157383084,0.48741499771195573,0.0844015809343394,0.29622505902583995,1.2187883759769433,0.7971515021684976,0.9122298250456056,0.9564386324092569,1.4917592742057868,SVD
1,0.0009797841038469764,0.00039654455185733514,330,0.07259550015442073,0.3422153503597792,0.08384032222758928,2.56311316519969,2.3436201186032166,0.7464885054031573,1.602277341804455,2.1106597534822855,0.5359014549810253,SVD2
0,0.11716427735718749,0.18940340897619637,185,0.039643799886107445,0.007624030830387657,0.0021295894377822513,0.9399401675139867,0.14381626615670173,0.2343318313213671,0.9157985663927679,1.8214477303319025,1.493610551858369,QPSO2
0,0.033072579464477773,0.04784870879223407,618,0.15663250000216067,0.03988923125261173,0.01403659626894088,0.41288402563360993,0.33052220059411974,0.3721019554888338,0.6523840805435634,2.049261376107097,2.2727610782692063,QPSO2
0,0.3265892564938075,0.2932195531173611,165,0.03764440002851188,6.042126027444848e-17,2.7135038673092507e-17,0.5774733032778294,0.7434107163198607,0.0,0.5343757227543744,0.4761220051555024,1.5750411625020027,QPSO2
1,0.0008606504300472098,0.00044414455793307886,25,0.0035180000122636557,0.46411066775064896,0.11656763145518234,0.5476948549392975,1.0359494454158877,0.7693555011144539,0.050953475641624564,1.1465964115572298,0.6368494687119117,SVD
1,0.0008760755144809299,0.000423481456846276,61,0.008203299948945642,0.7646340519458985,0.11484930353024207,2.401423472606175,0.9507115795060459,0.9693126475228766,1.0783522939335421,1.5649591185286051,0.7400127513701542,SVD
1,0.0009399376138139119,0.00028655190266089944,26,0.005294600035995245,0.3222256308423909,0.06911679970127284,1.0988193871035565,0.8427157809796446,0.663054708592775,0.15884648317303673,1.3801449033114417,0.25465770815298683,SVD
0,0.36703400507605427,0.1561348220661285,147,0.034291400108486414,3.5344856474875524e-17,1.65988405948658e-17,1.155985483662584,0.5662617271622072,0.0,0.01662120555783808,1.2012341426402866,0.746805907805815,QPSO2
0,0.056722070489672434,0.0969399154719409,169,0.039031899999827147,2.8194000524658726e-17,6.95874531672387e-18,2.0890715616580002,0.34582798002932913,8.758120917108749e-09,1.6688960595217832,1.3286930485833215,1.6745177822050863,QPSO2
1,0.0009607173543558542,0.0002358781911595412,141,0.0195677001029253,0.25328212528656613,0.10909272382423098,0.7503873651595603,1.4293007994387477,0.7377834782116459,1.412651228085858,2.652288487758087,1.5559429923226133,SVD
1,0.0009684457916387989,0.0004467869995788955,42,0.005333899985998869,0.4209925845977497,0.07797802010206858,1.1677638931951475,2.333168943223445,0.7703355620554074,1.3449315143182485,1.7661880008348947,0.8067376594823705,SVD
0,0.14095820917022492,0.10819385609148194,172,0.04062399989925325,1.3330127977517157e-16,5.576225594959561e-17,1.1893704648626373,0.5048664629586268,0.0,0.8141072389363551,0.16890954491707788,0.796577285824375,QPSO2
1,0.0009515235289044574,0.0003159582533845369,37,0.005019699921831489,0.42766704963578916,0.1202386514190698,1.4110148009533807,2.010509883048292,0.8189915150253869,1.6576228712781909,2.359695832458627,1.2195336142938349,SVD
0,0.2264426954309482,0.17404788795220769,239,0.05841280007734895,1.4107710437180427e-16,4.77346435397481e-17,1.7816186132846665,2.7262965366233995,2.406081808871835e-10,0.4835641580717511,0.2522487823297328,0.16119037497253166,QPSO2
