converged,pos_err,ori_err,n_iters,time_s,mu,kappa,dq_1,dq_2,dq_3,method
1,6.405564165504986e-05,9.895466202748355e-05,6,0.0010526999831199646,1.055278743575762,0.39005963096780655,2.658641554102573,2.9870728784388483,2.797856060533029,SVD
1,0.0003315601824080341,3.329020215671223e-05,4,0.0008152998052537441,1.3970532385558596,0.39704305046517313,0.6229859538525915,1.3470735214830705,2.480102260945727,SVD
1,0.00012350226734163778,8.776353832833452e-06,5,0.0010174000635743141,1.5410737372145669,0.39482345003122465,1.142793540563964,1.1784863314115626,2.357212520207559,SVD
1,0.00043245092317336937,0.00012406448878697008,6,0.0013297998812049627,1.2685621790160078,0.38970628366400695,2.764286010865865,0.4252351296081409,2.246665721801427,SVD
1,0.0001598720656843514,2.3846688203279092e-05,6,0.0008523999713361263,1.2880273865433451,0.3963168631276455,1.8346271802418883,1.734690702119105,2.585482674311572,SVD
1,0.00018940178859099097,6.283327739777734e-05,6,0.0009852999355643988,1.0839604781536283,0.39255872628898086,2.4691421560056472,3.0890713096838898,2.7273374417430745,SVD
1,8.089521198857011e-05,1.475686629466213e-05,8,0.0012880999129265547,1.1689616715956452,0.39451124568461476,2.2180549287150337,2.040690437053092,2.6647335761004887,SVD
1,0.0004887314304362317,2.2180345850521254e-05,9,0.0013919000048190355,1.39015557710824,0.3935449370649736,2.418025476098039,2.8557492462709946,2.322653556884186,SVD
1,6.738751472471548e-05,1.0166270109085246e-05,12,0.0025063001085072756,1.328456105670135,0.385620750453739,2.9213368894406653,0.21203469219557647,2.185599738657544,SVD
1,0.0005169670599828803,2.856993736091876e-05,4,0.0008384999819099903,1.5197500940276238,0.395343976217944,0.7901987236948794,1.1250954828480921,2.3741747313984316,SVD
1,0.00024430727075168776,5.563477948575389e-05,6,0.0015159000176936388,1.0973920149482932,0.3898664018912776,2.3424905199592967,0.8740934158262581,2.803160358514641,SVD
1,0.00018812921309535176,4.7882806032735924e-05,13,0.0020648001227527857,1.0474783855658445,0.3873459942449224,0.970570145967184,0.7696920933244664,2.873364060867137,SVD
1,0.00034468695915963065,6.32669366237881e-05,6,0.0013367999345064163,1.179311667596111,0.39346533863939515,2.4744861302086933,1.0531733161091958,2.6996655338907765,SVD
1,0.000927874077153933,0.0001532310838536334,16,0.0028514000587165356,1.1787363060944802,0.39313261934478433,0.19603063207969296,1.85461407917896,2.7100352481092465,SVD
1,8.267201931165787e-05,5.97623848863867e-06,10,0.0016830998938530684,1.526910656109243,0.3950059118510734,0.4148792408720787,1.7978652229308665,2.3629032246347768,SVD
1,7.996660962546793e-05,6.484008476842178e-05,7,0.001309600193053484,1.0393454136135256,0.3854626697446469,2.1380681496492278,2.1527748240536635,2.930829948384993,SVD
1,0.000960619370805377,0.00010739037032184592,8,0.0011092000640928745,1.1400847364316988,0.3962812873609968,0.6575893748405828,3.11255844391511,2.587581438578363,SVD
1,0.0004862834093085149,6.303691350729307e-05,6,0.0008759000338613987,1.2359626252871552,0.39638829033289913,2.561216398991615,0.630844439941566,2.5811288533369305,SVD
1,9.29898771677848e-05,2.205847569304499e-05,6,0.0009674998000264168,1.0931755852536067,0.3894978292522003,2.032723293039073,0.9089353749239528,2.8132728636466933,SVD
1,0.00043414086319718584,4.787076552788504e-05,9,0.0016461999621242285,1.1672367005236206,0.3970305203116001,0.30858059590434234,3.044718839859648,2.5193363527673798,SVD
1,0.00043152263086947704,9.76067488440412e-05,5,0.0006824000738561153,1.0529649681620648,0.3895169898103688,1.7918286557219851,0.030459608437013674,2.812747038729338,SVD
1,0.00048682798053711684,3.001508944701451e-06,6,0.0008090001065284014,1.3514102377227428,0.3865267495026394,1.9316649440088296,2.308608664248958,2.1980884112519306,SVD
1,0.00033844789281836483,6.450322944680555e-05,22,0.0038362001068890095,1.102777287483951,0.392854408895525,0.26232950647356956,0.7125676035393669,2.7185055851287196,SVD
1,0.0001942382857729193,7.524521691479378e-06,6,0.0015812001656740904,1.5651485495834947,0.3908941401301811,1.9573301078830214,1.492020858952906,2.267424031928662,SVD
1,0.000677912621382644,0.0020516563006640525,72,0.015462800161913037,1.0388529927000185,0.3864179743739611,1.9580751994964274,0.5292564590731379,2.900753728537008,QPSO
1,0.00013732937450010497,3.428664361385785e-05,6,0.0012572999112308025,1.0542030993183424,0.38802030877368415,2.1486714683864,0.4889916590969663,2.8541839471393007,SVD
1,0.0004160643437345777,4.802541856594154e-05,16,0.002525499789044261,1.21619278463589,0.39695378048363744,0.2312209241243135,0.9041051931940416,2.532658373018827,SVD
1,0.00099319304576692,0.0006562380779815912,6,0.0010956001933664083,1.0473297521152523,0.3862797944826527,3.1129716717194267,1.1241841806087658,2.904964569544136,SVD
1,0.00013553523960083168,3.5030476020119435e-05,10,0.0015267000999301672,1.0561495634894837,0.390105365380888,3.099389928530263,0.263285363939572,2.796599822821902,SVD
1,0.0006682644828922063,3.939766026471153e-05,5,0.0006654998287558556,1.4773061186289063,0.3962267030307821,1.269804067293867,1.8858767055898893,2.4106327786546338,SVD
1,0.0001564127142730438,1.38083292185264e-05,6,0.00104160001501441,1.3783489269747669,0.39636362800207814,2.6118072346794383,1.8527291282243885,2.417847290163127,SVD
1,8.155985643010883e-05,3.1899035063879237e-06,11,0.0016214000061154366,1.6641108394389734,0.3902107143369726,3.0006716887940215,1.9317327977927699,2.255261221329114,SVD
1,0.0009449214009133598,0.00043552243920373434,4,0.0008532998617738485,1.0264264951398858,0.3845548598778885,0.267979691739598,2.106598548665636,2.962287170408839,SVD
1,0.0003030011288390904,2.5021649490119997e-05,7,0.0010112000163644552,1.2428556688474615,0.39599735047710716,2.7519370307705637,0.7172932395826804,2.399779224889214,SVD
1,0.00018779704196204993,5.5523217613194295e-06,6,0.0011134999804198742,1.6874884692369987,0.3892142400534075,2.318102991035038,1.1222901427135366,2.2385571735975898,SVD
1,0.0007676904576411004,6.363746783771071e-05,8,0.0014601999428123236,1.2350842871410224,0.39707321519124156,2.142697882126793,2.902896382510752,2.4915336037167903,SVD
1,0.0006866479929504136,0.002822765309788209,5,0.0009862999431788921,1.0418283827132124,0.3882635829740531,2.0264421177967344,2.8757479107940043,2.847367545922099,SVD
1,0.0004347793005701797,6.360894053787923e-05,7,0.0009109999518841505,1.1722220727996293,0.39571782159415675,1.884794962908957,2.7560489041572778,2.6165339603329563,SVD
1,0.00027262925498254336,5.228119131580485e-05,10,0.0014140000566840172,1.1528156571911914,0.3929800568928726,2.828886832058921,1.2598763433831488,2.714700844291218,SVD
1,9.72670512532669e-05,2.413209505844856e-05,6,0.0011048000305891037,1.0731102314105943,0.38831378171520636,2.2504637495356143,1.1482839063683001,2.8459664507453937,SVD
1,0.00046579061812763176,0.0001221349119411537,9,0.0016239001415669918,1.0373939055924841,0.38555623422085716,2.435212844008956,1.0495410285828894,2.9277714505129016,SVD
1,0.0002693223692293695,1.0657817614728767e-05,7,0.0016022000927478075,1.6343766142499516,0.3915578247707334,2.3135621945659235,2.064853372455614,2.2798967906086363,SVD
1,0.00017461722824134698,3.368566374226033e-05,6,0.0008970999624580145,1.1321284138094705,0.39344293379894973,2.8085490872060452,2.1970469454543116,2.7003729144182476,SVD
1,0.00034319650392652164,1.1521248538143137e-05,12,0.0018925999756902456,1.6343225384385218,0.39145136709226225,0.44379666322619826,1.894391130773247,2.2778473936795995,SVD
1,0.0001498674061406419,3.770068333919853e-05,4,0.0008300000336021185,1.3361090561527609,0.3970081406907554,0.002596075299294398,1.564137760168979,2.5239189855915414,SVD
